vp	file	rhotic_label	rhotic_start	rhotic_end	rhotic_dur	rhotic_mid	no_closures_total	rhotic_centre_of_gravity	rhotic_sd	rhotic_skewness	rhotic_kurtosis	rhotic_central_moment	rhotic_intensity	rhotic_intensity_norm
4	vp004_Danke_Fructose0	u_f_1_u	0.6785195794061748	0.7112205570362239	0.03270097763004909	0.3719607673331365	0	1084.8	662.81	2.74	14.22	796912904.41	46.76	54.82
4	vp004_Danke_Geruch0	u_f_2_v	0.9560392604205331	1.0174159472483575	0.06137668682782438	0.5393963170380909	0	1946.04	2134.6	1.86	3.29	18132038478.68	63.02	74.12
4	vp004_Danke_Geschrei0	u_f_2_u	0.9381335325588117	0.9936651959927296	0.05553166343391791	0.5245984297133237	0	1467.91	715.52	2.54	19.15	930054130.26	52.81	63.63
4	vp004_Danke_Grad0	u_t_2_v	0.7759555289971777	0.826213	0.050257471002822296	0.43823523550141114	1	787.76	471.21	7.08	72.95	740962997.46	63.98	73.6
4	vp004_Danke_Graffiti0	u_t_2_v	0.678449137726592	0.716659525877344	0.03821038815075206	0.37743495701404806	1	1624.73	1494.53	1.88	3.18	6277326406.32	62.16	71.55
4	vp004_Danke_Gratulation0	u_f_1_v	0.11622202730894113	0.1303419557179437	0.014119928409002586	0.07223094206347315	0	1665.02	2253.03	2.35	4.78	26855974585.91	58.06	71.71
4	vp004_Danke_Grimasse0	u_f_2_v	1.0104702203210525	1.055556	0.045085779678947446	0.5503208898394737	0	3284.76	2908.42	1.33	0.55	32736076769.9	61.28	72.39
4	vp004_Danke_Groschen0	u_t_2_u	0.580187958302645	0.6574567401987158	0.07726878189607078	0.3673627610473933	2	883.92	463.25	5.13	60.45	509493174.59	55.29	66.23
4	vp004_Danke_Jura0	u_t_2_v	0.95554591558765	1.0451642410970758	0.08961832550942583	0.5673912833032508	1	1528.24	2199.52	2.67	6.17	28376386287.85	64.95	75.47
4	vp004_Danke_Kraft0	u_f_2_uv	0.7690276115765254	0.8240003260421556	0.054972714465630124	0.43948652025389284	1	1382.38	707.32	2.94	20.99	1040584240.21	60.69	68.22
4	vp004_Danke_Kreatur0	u_f_2_u	0.8618623897370998	0.9133351884313947	0.051472798694294886	0.4824039935628448	0	3425.48	2807.02	0.72	-0.62	15934706945.36	58.08	70.15
4	vp004_Danke_Krone0	u_t_2_u	0.8027801546819879	0.8850821853710956	0.08230203068910769	0.48369210803010165	2	1070.05	704.75	3.06	19.66	1071451343.8	58.34	68.78
4	vp004_Danke_Matrix0	u_f_2_u	0.9506921750435162	1.0086494081474564	0.05795723310394019	0.5333033206256983	0	788.81	244.01	10.03	237.18	145666128.04	49.13	57.07
4	vp004_Danke_Mikrowelle0	u_f_2_u	0.8084452472686996	0.8822484446103452	0.07380319734164564	0.47802582097599544	0	624.48	317.57	12.8	256.6	409837935.12	50.12	61.62
4	vp004_Danke_Problem0	u_f_1_u	0.685573343378574	0.7324070247004935	0.04683368132191945	0.38962035301120646	0	1210.41	541.96	2.87	26	456815200.24	43.01	53.89
4	vp004_Danke_Prominente0	u_f_2_u	0.7413702002947146	0.7929669043647807	0.05159670407006611	0.4222818042174234	0	746.97	438.09	9.18	126.3	771877221.36	50.54	60.8
4	vp004_Danke_Propeller0	u_f_2_u	0.819932292191553	0.855280335179706	0.03534804298815308	0.44531418908392956	0	3081.63	2616.37	1.14	0.18	20393212370.89	46.01	55.79
4	vp004_Danke_Rabatt0	u_f_2_u	0.6456490567599649	0.6941313590607795	0.04848230230081463	0.37130683068079706	0	1374.8	736	1.7	8.5	679172525.69	58.31	66.99
4	vp004_Danke_Radieschen0	u_a_2_v	0.5908832486740143	0.646349	0.055465751325985635	0.3509073756629928	0	1163.36	1057.39	3.72	20.75	4401928502.62	67.39	77.88
4	vp004_Danke_Raetsel0	u_f_2_u	0.7426232914725246	0.7971321843547526	0.054508892882228044	0.42582053861849034	0	1132.1	1739.09	3.54	12.61	18629794213.55	60.3	67.77
4	vp004_Danke_Rakete0	u_t_2_v	0.7031958824962394	0.7348126738144539	0.03161679131821449	0.3832147325663342	1	2966.76	2958.23	1.29	0.47	33277608221.9	64.24	73.85
4	vp004_Danke_Rapunzel0	u_t_2_v	0.7406483266694068	0.7744312957089561	0.03378296903954925	0.40410713237425266	1	4502.8	2832.84	0.62	-0.68	14164692099.06	57.45	67.74
4	vp004_Danke_Rathaus0	u_f_2_v	0.8713154700657735	0.9301085312498635	0.05879306118409	0.49445079621697674	0	4756.51	2271.63	0.59	0.24	6896692846.29	62.83	70.49
4	vp004_Danke_Recht0	u_f_1_u	0.806122	0.8592313816546956	0.05310938165469559	0.4561703816546956	0	2602.16	2406.9	1.14	0.29	15829270254.51	53.12	59.42
4	vp004_Danke_Redner0	u_f_2_u	0.6986004576989637	0.7489523649069156	0.05035190720795191	0.39965213605743377	0	1022.8	631.03	2.57	12.54	646211115.44	56.92	67.62
4	vp004_Danke_Republik0	u_f_2_v	0.7794372339687052	0.836009	0.05657176603129477	0.4462903830156474	0	2075.66	2493.72	2.06	3.19	31979951100.09	60.16	71.23
4	vp004_Danke_Respekt0	u_a_2_v	0.7000376547089734	0.7559916592718315	0.05595400456285815	0.40597283191734485	0	6291.4	2354.92	-1.01	0.02	-13203377657.62	61.78	72.59
4	vp004_Danke_Rettung0	u_f_2_v	0.6961353519765447	0.75619	0.06005464802345528	0.40812232401172766	0	3391.03	1685.13	1.1	2	5257500206.22	61.15	68.92
4	vp004_Danke_Revolution0	u_f_2_v	0.7068104698639325	0.754870486516893	0.04806001665296056	0.4014652515849268	0	3207.27	2988.2	0.99	-0.29	26476200776.49	63.77	75.78
4	vp004_Danke_Rezept0	u_f_2_v	0.6525636939283106	0.6901337642114195	0.03757007028310888	0.3638519172472642	0	3490.67	2696.74	0.65	-0.72	12792278349.27	59.43	68.88
4	vp004_Danke_Ricotta0	u_f_2_v	0.7338780205674679	0.7647672730913323	0.03088925252386443	0.39782826280759837	0	3711.61	2994.53	0.85	-0.52	22789287343.35	61.54	69.64
4	vp004_Danke_Rind0	u_f_2_v	0.743200642448148	0.7904166898002432	0.04721604735209517	0.41881636857616916	0	1020.71	1370.79	3.73	14.63	9604291771.18	58.22	68.14
4	vp004_Danke_Ritual0	u_f_2_u	0.6457442575667657	0.7021428215156496	0.05639856394888387	0.3792706927322667	0	1690.05	2133.31	2.01	2.96	19557342653.89	53.07	64.17
4	vp004_Danke_Robbe0	u_t_2_v	1.0436218257255674	1.0975810704043218	0.05395924467875446	0.5757701575415382	2	4120.39	2994.3	0.45	-1.13	12185265707.23	56.63	68.14
4	vp004_Danke_Roman0	u_t_2_v	0.925714	0.9769894745218031	0.05127547452180303	0.514132474521803	2	3616.39	2933.63	0.82	-0.48	20608435893.15	59.67	71.71
4	vp004_Danke_Rosine0	u_f_2_v	0.8094613557084673	0.8606796593449891	0.0512183036365218	0.45594898149075547	0	3630.95	2922.15	0.61	-1.11	15213603962.72	61.5	73.83
4	vp004_Danke_Rotwein0	u_a_2_v	0.843238079239845	0.883896096767662	0.04065801752781706	0.46227705714773953	0	2493.45	2534.48	1.56	1.41	25342601841.07	61.89	69.12
4	vp004_Danke_Rubin0	u_f_2_uv	0.7690942919682086	0.8194256720199627	0.05033138005175419	0.43487852603585847	0	2163.9	2142.47	1.85	2.8	18174703595.03	57.64	67.17
4	vp004_Danke_Ruder0	u_f_2_v	0.8310024381561263	0.8986149427333665	0.06761250457724022	0.48311372365530336	0	3481.63	2291.92	0.8	0.3	9577982207.14	58.29	70.24
4	vp004_Danke_Rumaenien0	u_f_2_v	0.5269202029498385	0.5691439434019513	0.042223740452112746	0.305683841927032	0	1137.79	544.52	2.39	20.02	385519462.28	59.44	69.97
4	vp004_Danke_Runde0	u_t_2_u	0.8068098941738312	0.8595122223070507	0.05270232813321951	0.4561072752201351	2	3852.44	2774.11	0.5	-0.76	10673872692.31	56.16	65.81
4	vp004_Danke_Schramme0	u_f_2_v	1.008470796053553	1.0532116193467322	0.04474082329317919	0.5489762213199557	0	3902.54	3173.14	0.66	-0.94	21058921744.72	60.81	71.6
4	vp004_Danke_Schraube0	u_f_2_uv	0.6421600906541298	0.7056121854871132	0.06345209483298342	0.38453214016004833	0	967.12	555.35	2.34	9.89	400944840.56	61.66	70.85
4	vp004_Danke_Schrift0	u_t_2_u	0.7554154015460915	0.8076842930348845	0.05226889148879299	0.42997659226183876	1	1187.62	732.34	2.41	10.75	946316024.9	56.85	66.71
4	vp004_Danke_Transporter0	u_f_2_v	0.5330949823615484	0.5789233831089597	0.045828400747411346	0.31237589192818555	0	983.7	574.12	3.91	33.94	740395943.45	60.21	69.48
4	vp004_Danke_Tribut0	u_a_2_v	0.6147571294781465	0.6415228764709521	0.02676574699280554	0.3341443117318788	0	1283.06	596.44	1.63	9.46	346806529.57	60	71.01
4	vp004_Danke_Triumph0	u_f_2_u	0.8287388880076082	0.875423231241504	0.04668434323389581	0.4610537872376999	0	2827.98	2613.94	1.35	0.81	24185165242.27	52.54	62.67
4	vp004_Danke_Trockner0	u_f_2_uv	0.7128231088566248	0.7704060532089029	0.057582944352278065	0.41399449878059047	0	1111.31	561.25	2.51	16.36	443979758.23	62.64	72.54
4	vp004_Danke_Trophaee0	u_a_2_v	0.7095962999477063	0.7408685536435579	0.031272253695851515	0.3860704036697047	0	2681.86	2444.86	1.32	0.86	19260834043.54	61.2	73.04
4	vp004_Danke_Unterschrift0	u_f_2_uv	1.07471659044065	1.1242049400978762	0.04948834965722626	0.5868466448775512	0	2349.53	2326.08	1.77	2.49	22327107825.68	59.33	70.67
4	vp004_Danke_Virus0	u_f_2_v	0.9380975849406611	0.9748887010564232	0.036791116115762135	0.5058399085860927	0	1139.39	709.75	3.19	23.27	1141393211.26	60.76	71.17
4	vp004_Danke_Volltreffer0	u_f_2_u	0.9643023153787996	1.0069220951711537	0.042619779792354096	0.524770937481754	0	970.37	591.34	3.29	21.18	680254849.43	55.9	67.37
4	vp004_Danke_Zentrum0	u_f_2_u	0.9305936413889093	0.983893792603213	0.05330015121430365	0.5185969719087583	0	894.4	913.76	5.03	31.48	3834483138.81	45.66	56.06
4	vp004_Danke_abschreiben0	u_f_2_u	1.0514336866487926	1.0979880433196112	0.04655435667081864	0.5722711999952149	0	1079.98	499.46	3.73	39.82	464964362.03	50.31	60.43
4	vp004_Danke_abtrocknen0	u_f_2_u	0.8685742325541465	0.901213737863993	0.032639505309846495	0.4669266215869197	0	794.58	619.58	7.92	88.94	1883713852.45	51.98	61.78
4	vp004_Danke_anbrennen0	u_f_2_u	1.056332465957244	1.098400580476556	0.04206811451931203	0.570234347497934	0	1206.7	663.43	3.77	34.03	1101171515.72	53.83	64.16
4	vp004_Danke_anschreien0	u_f_2_u	0.7574825178358073	0.7987171735338808	0.0412346556980735	0.41997591461597716	0	2845.27	1549.61	1.9	7.34	7078562648.97	55.89	65.85
4	vp004_Danke_auffrischen0	u_f_2_u	0.686803	0.7296999232567227	0.042896923256722674	0.3862984232567227	0	1166.6	1352.26	3.34	12.47	8262156425.99	51.84	62.31
4	vp004_Danke_bekreuzigen0	u_f_2_u	0.856236	0.9041317734091356	0.047895773409135645	0.47601377340913564	0	1145.51	716.09	3.14	21.18	1152362175.29	55.01	66.62
4	vp004_Danke_beruhigen0	u_f_2_u	0.7270302323056183	0.7758781672481158	0.048847934942497506	0.41236305109530663	0	861.72	400	4.78	56.34	306079516.78	55.61	65.61
4	vp004_Danke_brechen0	u_a_2_v	0.9973943638716373	1.0402365094168007	0.04284214554516341	0.5415393274809821	0	2870.57	2724.18	1.22	0.31	24611333691.68	63.74	72.81
4	vp004_Danke_brennen0	u_t_2_v	0.8200610444791043	0.876054	0.05599295552089567	0.46602347776044784	2	2909.69	2676.59	1.48	1.19	28408337925.25	60.47	69.64
4	vp004_Danke_bringen1	u_t_2_v	0.673949523653255	0.72397391337324	0.05002438971998502	0.3869991515466125	1	1379.72	541.16	2.09	21.18	332002717.4	62.65	72.54
4	vp004_Danke_druecken0	u_f_2_v	0.561996469405282	0.6073926277273547	0.045396158322072666	0.3263943930247137	0	998.38	640.55	4.57	31.41	1199904047.88	61.34	73.44
4	vp004_Danke_einrollen0	u_f_2_v	0.9249179812228354	0.9976500211244194	0.07273203990158394	0.5351910305130017	0	985.51	1007.21	5.35	33.81	5470577805.2	61.95	71.54
4	vp004_Danke_erschrecken0	u_f_2_u	0.6547923338987598	0.7014851868640885	0.04669285296532866	0.37408901991470855	0	4053.09	2827	0.57	-0.87	12842001673.75	54.17	65.52
4	vp004_Danke_extra0	u_f_2_u	1.0857292008921915	1.1156443325736465	0.029915131681454987	0.5727797321275507	0	1494.62	713.72	3.98	35	1448756344.34	55.82	63.66
4	vp004_Danke_frisch0	u_f_2_u	0.7319616599544418	0.7869585383559916	0.054996878401549765	0.4209777083787707	0	786.69	470.22	6.46	76.7	672141065.12	49.16	60.02
4	vp004_Danke_gebraten0	u_t_2_v	0.7607435062527462	0.8120680965447726	0.051324590292026406	0.4316963434183995	1	852.47	361.04	6.38	76.49	300009265.41	63.9	73.88
4	vp004_Danke_heiraten0	u_t_2_u	0.9883815714853293	1.036054	0.047672428514670684	0.5418632142573354	1	1211.99	643.09	4.01	36.56	1066461993	57.77	63.52
4	vp004_Danke_prallen0	u_f_2_u	0.7811708721898641	0.8492696470039123	0.06809877481404814	0.4586842109089802	0	834.01	518.9	5.9	66.55	824952266.35	48.84	57.17
4	vp004_Danke_radikal0	u_t_2_u	0.6949745026347439	0.728708094728946	0.033733592094202125	0.3812208434115741	1	3525.17	2424.2	0.82	0.13	11749350280.54	58.8	67.73
4	vp004_Danke_rational0	u_t_2_v	0.9032403873591955	0.9606056440119922	0.05736525665279668	0.5089854503323945	2	3181.38	2897.67	0.96	-0.31	23460509017.59	61.87	73.47
4	vp004_Danke_ruhig0	u_a_2_v	0.7387460425335748	0.7780686000986914	0.0393225575651166	0.408695578831904	0	2400.04	2497.15	1.71	2.08	26569868774.76	59.66	71.55
4	vp004_Danke_schraeg0	u_f_2_u	0.9507494680873583	1.0126013724290535	0.061851904341695185	0.5372266383853743	0	5174.55	1579.38	1.68	4.27	6627431202.18	50.88	63.96
4	vp004_Danke_schwierig0	u_t_2_v	0.9558182831998407	0.9876143933794446	0.03179611017960382	0.5097052517795242	1	666.16	319.02	7.49	98.86	243224562.79	60.01	72.66
4	vp004_Danke_umkrempeln0	u_f_2_uv	0.7689268990868829	0.8025995605473635	0.033672661460480535	0.418136111003922	0	3175.22	1978.83	1.82	2.84	14077918151.63	59.73	71.93
4	vp004_Danke_unfreundlich0	u_f_2_u	1.036054	1.0787591713524225	0.042705171352422466	0.5607321713524225	0	1368.1	649.71	2.71	27.59	743773854.24	46.98	58.63
4	vp004_Danke_unkritisch0	u_f_2_u	0.6511772901227448	0.7034911308208495	0.05231384069810463	0.37790248575947705	0	3389.32	1980.34	0.83	0.72	6456553561.86	55.46	66.35
4	vp004_Danke_unprofessionell0	u_f_2_u	0.666576	0.7134794078133695	0.046903407813369546	0.3801914078133695	0	844.73	460.83	4.67	48.39	457170306.31	55.22	66.4
4	vp004_Danke_unterschreiben0	u_f_2_u	0.726848	0.7789050111478538	0.05205701114785377	0.4154810111478538	0	1098.56	811.2	5.09	38.89	2718950721.63	53.37	63.34
4	vp004_Danke_verbrannt0	u_t_2_v	0.7946346553141737	0.8441450086584604	0.04951035334428677	0.4468276810013736	1	807.01	354.15	5.24	50.55	232758940.05	66.01	76.82
4	vp004_Danke_verkraften0	u_f_2_u	0.9132317379300474	0.9532035876302206	0.0399718497001732	0.4965877186651969	0	978.81	654.44	6.61	65.13	1852461579.47	58.1	65.96
4	vp004_Danke_zufrieden0	u_f_2_v	0.7750165084752498	0.819246750237734	0.044230241762484135	0.43173849600010905	0	2307.32	2363.38	1.6	1.86	21116260678.73	57.08	69.94
4	vp004_Ohne_Adresse0	u_t_2_v	0.7498124343465115	0.8365795468758241	0.08676711252931268	0.4616733297025684	1	918.56	349.45	7.1	138	302867610.75	63.66	73.3
4	vp004_Ohne_Auftritt0	u_f_2_u	0.9391895430878324	0.9991898200214014	0.06000027693356902	0.5295950484774852	0	757.27	407.33	13.22	265.54	893562717.74	49.06	58.32
4	vp004_Ohne_Baumfrosch0	u_f_2_u	1.12585	1.1972039437121178	0.07135394371211778	0.6342789437121178	0	688.74	413.88	9.25	125.05	656030471.8	50.57	60.82
4	vp004_Ohne_Brand0	u_t_2_v	0.7817860004838584	0.846077	0.06429099951614159	0.4551839997580708	1	693.05	779.89	7.65	66.09	3626738267.42	66.28	77.89
4	vp004_Ohne_Brasilien0	u_f_2_v	0.7173009621166466	0.7467803314573578	0.02947936934071116	0.38812985039903447	0	2509.29	2672.63	1.56	1.29	29840970123.44	60.49	69.97
4	vp004_Ohne_Braten0	u_t_3_v	0.6167743969703854	0.6904695656204551	0.07369516865006975	0.38208236713526245	2	728	325.48	7.99	128.83	275580021.69	64.14	73.8
4	vp004_Ohne_Brigade0	u_a_2_v	0.6635329285466663	0.6869168817220246	0.02338395317535824	0.3551504174486914	0	2823.36	2456.32	1.53	1.17	22633525379.08	63.86	74.13
4	vp004_Ohne_Chromosom0	u_f_2_u	1.2174073973028863	1.2993919668456242	0.08198456954273792	0.690688268194181	0	1035.55	668.62	2.92	13.68	873008753.47	46.67	59.85
4	vp004_Ohne_Dreck0	u_t_2_vu	0.7438372328309345	0.8222334588379862	0.07839622600705165	0.4503148424225189	1	606.6	350.33	11.44	165.29	491866493.18	58.39	67.9
4	vp004_Ohne_Drohung0	u_t_2_v	0.8322743676619851	0.905941	0.07366663233801485	0.4898038161690074	1	1658.93	2163.28	2.34	4.77	23698335094.21	61.89	76.82
4	vp004_Ohne_Drucker0	u_f_2_u	0.5887501548555557	0.6399095162709983	0.05115936141544264	0.3455344388432205	0	688.62	237.5	14.77	398.18	197826489	58.32	67.77
4	vp004_Ohne_Einbrecher0	u_f_2_u	1.4387672597706547	1.4973962409319577	0.058628981161302995	0.7780126110466303	0	1902.77	1730.58	2.44	5.88	12643292146.14	49.05	57.47
4	vp004_Ohne_Einbruch0	u_f_2_u	1.3052907784167942	1.375465	0.07017422158320574	0.7228196107916028	0	3477.17	2904.06	0.9	-0.46	22079034930.26	48.02	58.42
4	vp004_Ohne_Eindruck0	u_f_2_u	0.9842693344736904	1.044979440582285	0.06071010610859462	0.5528447733454398	0	891.24	451.7	7.55	96.83	695460241.31	55.09	63.81
4	vp004_Ohne_Fabrik0	u_f_2_u	1.0789052391031662	1.1331652339334974	0.05425999483033128	0.5937126143819144	0	3872.05	3052.18	0.72	-0.92	20598240908.26	47.8	59.39
4	vp004_Ohne_Front0	u_f_2_uv	0.7684921174155174	0.814425688124612	0.04593357070909465	0.43017962941685334	0	3273.85	3028.37	0.82	-0.61	22733743075.85	58.46	67.75
4	vp004_Ohne_Frost0	u_t_2_u	0.8305608346115835	0.8879247561894548	0.05736392157787129	0.47264433888366303	4	2959.7	2431.93	1.14	0.7	16443095026.81	54.87	65.8
4	vp004_Ohne_Frucht0	u_f_2_u	0.686349	0.7342282023710631	0.047879202371063134	0.3910537023710631	0	596.89	343.49	10.1	152.82	409406733.16	46.74	59.95
4	vp004_Ohne_Fruechte0	u_f_2_v	0.6684240943581727	0.7201238016907636	0.05169970733259088	0.38591175451167725	0	653.88	510.08	7.04	67.95	934642070.44	62.54	76.07
4	vp004_Ohne_Fruehstueck0	u_a_2_v	0.6260107498316193	0.6775732537507877	0.05156250391916839	0.36456787883497804	0	555.28	201.56	24.23	930.16	198392591.8	63.74	78.15
4	vp004_Ohne_Frust0	u_f_2_uv	0.8263814688521572	0.8876591114443579	0.0612776425922007	0.4744683770182793	0	2950.94	2439.25	1.39	1.62	20189613185.86	56.3	68.14
4	vp004_Ohne_Granate0	u_f_2_u	0.7656403482009089	0.799968032031381	0.03432768383047213	0.41714785793092657	0	3350.91	2890.24	1.22	0.22	29365852649.86	52.86	64.82
4	vp004_Ohne_Grube0	u_t_2_v	0.774751751312712	0.8447885475314543	0.07003679621874226	0.45741267187509826	1	655.15	332.29	20.07	485.68	736297350.11	60.7	72.41
4	vp004_Ohne_Hubschrauber0	u_a_2_v	0.731852268874786	0.7868637713154191	0.05501150244063302	0.42093763687802604	0	1107.9	884.69	3.35	21.34	2320193458.27	64.9	77.7
4	vp004_Ohne_Instrument0	u_f_2_u	0.8275723660401885	0.8641546197343632	0.03658225369417478	0.450368436714269	0	691.52	355.79	9.47	192.88	426474136.99	51.72	62.63
4	vp004_Ohne_Konfrontation0	u_f_2_uv	0.9392622017868776	0.9856333605158875	0.046371158729009876	0.5160022596224487	0	1148.51	645.76	3.13	26.63	841788058.71	58.22	71.67
4	vp004_Ohne_Krabbe0	u_f_2_u	0.7659315054480051	0.836054	0.07012249455199482	0.4530882472759974	0	4489.93	3014.95	0.49	-1.11	13527414103.69	60.68	66.58
4	vp004_Ohne_Krieger0	u_f_2_u	0.6718691778438365	0.7599625619843635	0.08809338414052703	0.4240279730624453	0	709.74	344.84	9.05	133.52	371160436.21	53.1	63.71
4	vp004_Ohne_Krippe0	u_f_2_u	0.8022401608666332	0.8799253535378789	0.07768519267124574	0.47880527310456233	0	3460.84	2531.19	0.93	-0.08	15050426094.99	52.78	66.26
4	vp004_Ohne_Kristall0	u_f_2_u	0.6662549849593727	0.713589064509407	0.047334079550034214	0.3804615720297206	0	561.15	327.38	19.72	502.16	691888921.32	52.81	63.17
4	vp004_Ohne_Kritik0	u_f_2_u	0.7702104376608445	0.8149780851684036	0.04476764750755913	0.4298728663379814	0	648.58	654.27	9.74	107.72	2728000591.64	57.19	70.02
4	vp004_Ohne_Kritiker0	u_f_2_u	0.7520307370428375	0.8232539233438633	0.07122318630102575	0.4472385548224445	0	494.29	340.73	17.44	389.21	689765312.03	54.47	67.43
4	vp004_Ohne_Kroatien0	u_f_2_u	0.7373577842987282	0.8468624434331502	0.10950465913442198	0.4781835512837861	0	595.98	224.58	21.5	711.03	243523982.61	51.13	60.97
4	vp004_Ohne_Kroete0	u_f_2_u	0.663578868140404	0.7493980597644054	0.08581919162400142	0.41760862569420343	0	692.46	505.31	7.66	83.16	987814496.91	52.34	65.06
4	vp004_Ohne_Krokant0	u_f_1_v	0.7536517085849492	0.7835320611388364	0.029880352553887213	0.40670620684636183	0	3379.22	2821.47	1.01	-0.19	22631078123.5	57.53	70.24
4	vp004_Ohne_Kroketten0	u_f_1_u	1.399967351130958	1.4321831212125047	0.032215770081546635	0.7321994456470257	0	3117.37	2532.94	1.21	0.57	19681709611.51	50.08	60.14
4	vp004_Ohne_Krokodil0	u_f_1_u	0.6024280773117505	0.6272250890308215	0.024797011719071005	0.32601105037494627	0	721.26	274.08	13.24	227.77	272538895.01	56.1	69.7
4	vp004_Ohne_Kuehlschrank0	u_f_2_u	0.6962689860991583	0.7492287638663102	0.05295977776715188	0.40109427081673105	0	3615	3188.11	1.08	-0.35	34887890389.23	59.76	72.64
4	vp004_Ohne_Luftfracht0	u_t_2_v	0.9695550787565125	1.026485	0.05692992124348761	0.5417074606217438	1	1353.48	1169.96	1.57	3.71	2511732481.09	61.5	72.39
4	vp004_Ohne_Manuskript0	u_f_2_u	0.9173893503853299	0.9823927657458825	0.06500341536055265	0.5236980905532176	0	1729.01	859.62	2.38	7.33	1511635447.94	57.05	67.86
4	vp004_Ohne_Nachricht0	u_f_2_u	0.8074505531465576	0.8397447346427735	0.03229418149621599	0.43601945806949477	0	1901.97	1449.31	0.93	0.46	2833194296.48	50.47	59.52
4	vp004_Ohne_Praesentation0	u_f_2_u	0.406848	0.4591431624575799	0.052295162457579925	0.2557191624575799	0	1566.13	954.9	0.9	1.52	784010486.77	52.41	66.38
4	vp004_Ohne_Praesident0	u_f_2_u	0.656281	0.7281012759728034	0.07182027597280338	0.3999607759728034	0	664.4	513.79	9.84	131.14	1334485668.11	52.14	65.04
4	vp004_Ohne_Praktikant0	u_f_2_u	0.5543151653094657	0.5768682466931982	0.022553081383732576	0.2997106640384654	0	663.09	365.91	10.05	130.76	492586877.56	57.37	69.88
4	vp004_Ohne_Prinzessin0	u_f_2_u	0.7392759434537329	0.7711824632877631	0.031906519834030145	0.4015444915608966	0	2903.63	2989.33	1.04	-0.32	27778127376.92	52.57	65.39
4	vp004_Ohne_Professor0	u_f_2_u	0.726168	0.7632718217159318	0.03710382171593174	0.40018782171593176	0	1226.1	1809.97	3.19	9.81	18901284544.85	47.38	61.36
4	vp004_Ohne_Profi0	u_f_2_u	0.766168	0.8536912548232528	0.08752325482325285	0.47060725482325283	0	720.38	330.03	12.63	249.81	454032595.01	53.73	66.74
4	vp004_Ohne_Protein0	u_f_2_u	0.666304	0.7241363232995647	0.05783232329956467	0.3909843232995647	0	871.04	833.79	7.37	63.15	4273040094.27	51.04	65.94
4	vp004_Ohne_Rahmen0	u_t_2_v	0.636281	0.6678932401174561	0.031612240117456114	0.3497527401174561	1	3486.76	2784.61	0.96	-0.3	20807344601.6	62.25	73.19
